scenario,seed,episode,nodes,source_nodes,edges,density,average_degree,average_clustering_coefficient,graph_connected,average_shortest_path_length,effective_diameter,ego_component_size,ego_component_fraction,ego_degree,ego_degree_centrality,ego_betweenness_centrality,candidate_sources_within_1_hop,candidate_sources_within_2_hop,candidate_sources_within_3_hop,candidate_sources_within_4_hop,edge_count_OOR,edge_count_CLOR,edge_count_CWOR,edge_count_SOR,edge_count_POR,node_type_count_ego_device,node_type_count_environmental_sensor,node_type_count_infrastructure_sensor,node_type_count_opportunistic_object,node_type_count_personal_device,node_type_count_vehicle_sensor,node_type_count_wearable,capability_count_place,capability_count_activity,capability_count_env_load,capability_count_resource_state
noisy_untrusted_external,11,30,61,60,103,0.05628415300546448,3.377049180327869,0.02263856362217018,True,3.422950819672131,5.0,61,1.0,6,0.1,0.1381142946820913,6,30,53,60,3,17,32,32,19,1,16,14,19,2,8,1,38,14,43,20
nominal,11,31,61,60,100,0.0546448087431694,3.278688524590164,0.03169398907103825,True,3.59672131147541,5.0,61,1.0,8,0.13333333333333333,0.22705358357900726,8,32,55,60,4,16,30,23,27,1,16,14,19,2,8,1,39,13,37,22
degraded_ego,11,31,61,60,92,0.05027322404371585,3.0163934426229506,0.010538641686182671,True,3.732786885245902,5.0,61,1.0,8,0.13333333333333333,0.3272099933964341,8,32,55,60,3,12,28,25,24,1,16,14,19,2,8,1,48,20,38,22
ambiguous_local_context,11,31,61,60,92,0.05027322404371585,3.0163934426229506,0.04395003903200624,True,3.8300546448087434,6.0,61,1.0,7,0.11666666666666667,0.34233566496278356,7,31,54,60,4,11,28,25,24,1,16,14,19,2,8,1,41,16,42,21
noisy_untrusted_external,11,31,61,60,88,0.048087431693989074,2.8852459016393444,0.01639344262295082,True,3.8273224043715848,6.0,61,1.0,8,0.13333333333333333,0.39475931632711303,8,32,55,60,3,13,28,18,26,1,16,14,19,2,8,1,45,21,32,17
nominal,11,32,61,60,97,0.053005464480874315,3.180327868852459,0.046370023419203744,True,3.694535519125683,5.0,61,1.0,6,0.1,0.23538090754192442,6,30,53,60,3,10,34,29,21,1,16,14,19,2,8,1,39,22,40,18
degraded_ego,11,32,61,60,98,0.053551912568306013,3.2131147540983607,0.0546448087431694,True,3.559016393442623,5.0,61,1.0,8,0.13333333333333333,0.24505460170714408,8,32,55,60,3,14,28,23,30,1,16,14,19,2,8,1,42,20,38,24
ambiguous_local_context,11,32,61,60,92,0.05027322404371585,3.0163934426229506,0.0453551912568306,True,3.771584699453552,5.0,61,1.0,8,0.13333333333333333,0.40626782351358603,8,32,55,60,4,14,28,27,19,1,16,14,19,2,8,1,47,21,34,23
noisy_untrusted_external,11,32,61,60,103,0.05628415300546448,3.377049180327869,0.02076502732240437,True,3.4655737704918033,5.0,61,1.0,7,0.11666666666666667,0.17762196215586043,7,31,54,60,3,17,26,24,33,1,16,14,19,2,8,1,39,18,43,24
nominal,11,33,61,60,112,0.06120218579234973,3.6721311475409837,0.07892271662763466,True,3.2584699453551913,5.0,61,1.0,7,0.11666666666666667,0.1368283725063386,7,31,54,60,3,19,35,29,26,1,16,14,19,2,8,1,40,15,44,25
degraded_ego,11,33,61,60,100,0.0546448087431694,3.278688524590164,0.020218579234972677,True,3.5863387978142076,5.0,61,1.0,7,0.11666666666666667,0.1979159635091838,7,31,54,60,4,16,29,31,20,1,16,14,19,2,8,1,48,15,43,16
ambiguous_local_context,11,33,61,60,86,0.046994535519125684,2.819672131147541,0.021311475409836068,True,3.9601092896174865,6.0,61,1.0,6,0.1,0.3719895076674738,6,30,53,60,4,10,30,21,21,1,16,14,19,2,8,1,37,17,36,25
noisy_untrusted_external,11,33,61,60,92,0.05027322404371585,3.0163934426229506,0.04176424668227947,True,3.843169398907104,6.0,61,1.0,7,0.11666666666666667,0.3311608824320687,7,31,54,60,3,9,35,28,17,1,16,14,19,2,8,1,42,16,39,21
nominal,11,34,61,60,95,0.05191256830601093,3.1147540983606556,0.022521467603434816,True,3.662841530054645,5.0,61,1.0,5,0.08333333333333333,0.15416397632499323,5,29,52,60,3,18,26,27,21,1,16,14,19,2,8,1,38,16,35,22
degraded_ego,11,34,61,60,98,0.053551912568306013,3.2131147540983607,0.01717408274785324,True,3.5797814207650274,5.0,61,1.0,6,0.1,0.2100107613666935,6,30,53,60,4,13,33,27,21,1,16,14,19,2,8,1,40,17,40,19
ambiguous_local_context,11,34,61,60,95,0.05191256830601093,3.1147540983606556,0.0321623731459797,True,3.718032786885246,5.0,61,1.0,6,0.1,0.2355932203389831,6,30,53,60,4,11,34,23,23,1,16,14,19,2,8,1,35,20,42,18
noisy_untrusted_external,11,34,61,60,101,0.055191256830601096,3.3114754098360657,0.015339578454332552,True,3.512568306010929,5.0,61,1.0,6,0.1,0.1604889695991391,6,30,53,60,3,13,39,22,24,1,16,14,19,2,8,1,40,18,41,27
nominal,11,35,61,60,96,0.05245901639344262,3.1475409836065573,0.06736924277907884,True,3.721311475409836,5.0,61,1.0,7,0.11666666666666667,0.30365303560218804,7,31,54,60,3,15,30,23,25,1,16,14,19,2,8,1,40,16,38,19
degraded_ego,11,35,61,60,84,0.04590163934426229,2.7540983606557377,0.00546448087431694,True,3.945901639344262,6.0,61,1.0,7,0.11666666666666667,0.3937126715092818,7,31,54,60,4,8,30,24,18,1,16,14,19,2,8,1,44,14,42,19
ambiguous_local_context,11,35,61,60,95,0.05191256830601093,3.1147540983606556,0.009523809523809523,True,3.560655737704918,5.0,61,1.0,6,0.1,0.17412720832212364,6,30,53,60,5,16,29,25,20,1,16,14,19,2,8,1,39,20,43,20
noisy_untrusted_external,11,35,61,60,90,0.04918032786885246,2.9508196721311477,0.020960187353629974,True,3.759562841530055,5.0,61,1.0,5,0.08333333333333333,0.18508407317729356,5,29,52,60,3,15,26,29,17,1,16,14,19,2,8,1,41,19,38,28
nominal,11,36,61,60,90,0.04918032786885246,2.9508196721311477,0.0,True,3.7311475409836063,5.0,61,1.0,7,0.11666666666666667,0.26123083131557695,7,31,54,60,3,14,31,24,18,1,16,14,19,2,8,1,39,15,40,22
degraded_ego,11,36,61,60,97,0.053005464480874315,3.180327868852459,0.01366120218579235,True,3.6633879781420764,5.0,61,1.0,7,0.11666666666666667,0.22802239192069704,7,31,54,60,3,15,29,26,24,1,16,14,19,2,8,1,40,12,41,20
ambiguous_local_context,11,36,61,60,93,0.05081967213114754,3.0491803278688523,0.03294301327088212,True,3.808743169398907,6.0,61,1.0,8,0.13333333333333333,0.347092413236481,8,32,55,60,4,8,33,25,23,1,16,14,19,2,8,1,37,15,38,26
noisy_untrusted_external,11,36,61,60,95,0.05191256830601093,3.1147540983606556,0.0273224043715847,True,3.615846994535519,5.0,61,1.0,8,0.13333333333333333,0.301773159357905,8,32,55,60,4,16,30,28,17,1,16,14,19,2,8,1,38,17,33,20
nominal,11,37,61,60,91,0.04972677595628415,2.9836065573770494,0.03598750975800156,True,3.833879781420765,6.0,61,1.0,6,0.1,0.3140996323199714,6,30,53,60,3,10,28,35,15,1,16,14,19,2,8,1,38,16,39,15
degraded_ego,11,37,61,60,89,0.048633879781420766,2.918032786885246,0.030601092896174863,True,3.7989071038251367,5.0,61,1.0,6,0.1,0.29432081101572627,6,30,53,60,3,14,30,15,27,1,16,14,19,2,8,1,35,13,33,23
ambiguous_local_context,11,37,61,60,104,0.05683060109289618,3.4098360655737703,0.04988290398126463,True,3.4912568306010927,5.0,61,1.0,7,0.11666666666666667,0.18965537130791368,7,31,54,60,4,13,31,24,32,1,16,14,19,2,8,1,44,22,40,20
noisy_untrusted_external,11,37,61,60,93,0.05081967213114754,3.0491803278688523,0.040983606557377046,True,3.7918032786885245,5.0,61,1.0,6,0.1,0.30447336561743343,6,30,53,60,4,14,30,25,20,1,16,14,19,2,8,1,39,24,37,16
nominal,11,38,61,60,108,0.05901639344262295,3.540983606557377,0.019906323185011707,True,3.3737704918032785,5.0,61,1.0,6,0.1,0.12909834829326355,6,30,53,60,4,15,37,25,27,1,16,14,19,2,8,1,43,18,32,23
degraded_ego,11,38,61,60,100,0.0546448087431694,3.278688524590164,0.058548009367681494,True,3.5612021857923497,5.0,61,1.0,5,0.08333333333333333,0.09618307775087435,5,29,52,60,3,16,27,25,29,1,16,14,19,2,8,1,40,16,40,24
ambiguous_local_context,11,38,61,60,104,0.05683060109289618,3.4098360655737703,0.03825136612021858,True,3.49672131147541,5.0,61,1.0,6,0.1,0.13110154625109766,6,30,53,60,4,17,30,24,29,1,16,14,19,2,8,1,43,17,33,15
noisy_untrusted_external,11,38,61,60,90,0.04918032786885246,2.9508196721311477,0.007103825136612022,True,3.7956284153005466,6.0,61,1.0,8,0.13333333333333333,0.3750282485875707,8,32,55,60,3,14,27,26,20,1,16,14,19,2,8,1,45,15,40,19
nominal,11,39,61,60,92,0.05027322404371585,3.0163934426229506,0.04941451990632319,True,3.8027322404371584,6.0,61,1.0,6,0.1,0.2853999641287777,6,30,53,60,4,8,33,17,30,1,16,14,19,2,8,1,38,19,41,22
degraded_ego,11,39,61,60,95,0.05191256830601093,3.1147540983606556,0.030054644808743168,True,3.6174863387978142,5.0,61,1.0,8,0.13333333333333333,0.3185727737422654,8,32,55,60,3,16,34,26,16,1,16,14,19,2,8,1,37,18,33,23
ambiguous_local_context,11,39,61,60,89,0.048633879781420766,2.918032786885246,0.04918032786885246,True,3.93551912568306,6.0,61,1.0,7,0.11666666666666667,0.40141047276640485,7,31,54,60,3,15,30,20,21,1,16,14,19,2,8,1,38,13,37,24
noisy_untrusted_external,11,39,61,60,107,0.058469945355191254,3.5081967213114753,0.04395003903200624,True,3.3814207650273223,5.0,61,1.0,5,0.08333333333333333,0.09312377045427896,5,29,52,60,3,18,26,37,23,1,16,14,19,2,8,1,41,13,40,20
nominal,11,40,61,60,95,0.05191256830601093,3.1147540983606556,0.05041634139994795,True,3.7557377049180327,6.0,61,1.0,5,0.08333333333333333,0.16161304326558557,5,29,52,60,3,13,24,31,24,1,16,14,19,2,8,1,36,18,40,24
degraded_ego,11,40,61,60,95,0.05191256830601093,3.1147540983606556,0.01881342701014832,True,3.7300546448087433,5.0,61,1.0,7,0.11666666666666667,0.3132588597842836,7,31,54,60,5,13,33,23,21,1,16,14,19,2,8,1,41,18,37,22
ambiguous_local_context,11,40,61,60,87,0.047540983606557376,2.8524590163934427,0.023497267759562842,True,3.82896174863388,6.0,61,1.0,8,0.13333333333333333,0.4424320688727469,8,32,55,60,4,8,32,27,16,1,16,14,19,2,8,1,42,14,39,23
noisy_untrusted_external,11,40,61,60,105,0.05737704918032787,3.442622950819672,0.040983606557377046,True,3.4617486338797816,5.0,61,1.0,7,0.11666666666666667,0.1591460407138373,7,31,54,60,3,15,33,29,25,1,16,14,19,2,8,1,40,20,37,17
nominal,11,41,61,60,98,0.053551912568306013,3.2131147540983607,0.022404371584699455,True,3.6043715846994537,5.0,61,1.0,6,0.1,0.1841082724557301,6,30,53,60,3,11,36,31,17,1,16,14,19,2,8,1,39,17,39,24
degraded_ego,11,41,61,60,100,0.0546448087431694,3.278688524590164,0.05160031225604996,True,3.630054644808743,5.0,61,1.0,7,0.11666666666666667,0.2231680199900539,7,31,54,60,3,15,32,31,19,1,16,14,19,2,8,1,46,17,31,25
ambiguous_local_context,11,41,61,60,94,0.05136612021857923,3.081967213114754,0.016627634660421546,True,3.615846994535519,5.0,61,1.0,7,0.11666666666666667,0.19728006456820008,7,31,54,60,3,9,33,25,24,1,16,14,19,2,8,1,47,25,43,25
noisy_untrusted_external,11,41,61,60,98,0.053551912568306013,3.2131147540983607,0.01826697892271663,True,3.585792349726776,5.0,61,1.0,5,0.08333333333333333,0.1816597166173438,5,29,52,60,3,21,32,18,24,1,16,14,19,2,8,1,45,21,44,22
nominal,11,42,61,60,100,0.0546448087431694,3.278688524590164,0.011787665886026541,True,3.5754098360655737,5.0,61,1.0,5,0.08333333333333333,0.11824993274145822,5,29,52,60,3,12,28,31,26,1,16,14,19,2,8,1,42,19,32,18
degraded_ego,11,42,61,60,93,0.05081967213114754,3.0491803278688523,0.053786104605776736,True,3.639344262295082,5.0,61,1.0,8,0.13333333333333333,0.3646112456281949,8,32,55,60,4,12,30,22,25,1,16,14,19,2,8,1,38,17,44,24
ambiguous_local_context,11,42,61,60,101,0.055191256830601096,3.3114754098360657,0.046994535519125684,True,3.5,5.0,61,1.0,7,0.11666666666666667,0.1922588475554577,7,31,54,60,3,15,30,27,26,1,16,14,19,2,8,1,39,21,40,23
noisy_untrusted_external,11,42,61,60,88,0.048087431693989074,2.8852459016393444,0.007103825136612022,True,3.8825136612021858,6.0,61,1.0,7,0.11666666666666667,0.3722181867097121,7,31,54,60,3,10,32,28,15,1,16,14,19,2,8,1,32,17,43,26
nominal,11,43,61,60,98,0.053551912568306013,3.2131147540983607,0.02263856362217018,True,3.6147540983606556,5.0,61,1.0,7,0.11666666666666667,0.30537149134606767,7,31,54,60,3,13,34,19,29,1,16,14,19,2,8,1,49,18,37,26
degraded_ego,11,43,61,60,86,0.046994535519125684,2.819672131147541,0.020218579234972677,True,3.8994535519125684,6.0,61,1.0,6,0.1,0.3197157205631782,6,30,53,60,3,11,30,20,22,1,16,14,19,2,8,1,37,25,42,20
ambiguous_local_context,11,43,61,60,96,0.05245901639344262,3.1475409836065573,0.07743950039032006,True,3.6633879781420764,5.0,61,1.0,7,0.11666666666666667,0.21791364003228406,7,31,54,60,4,12,32,35,13,1,16,14,19,2,8,1,38,16,33,22
noisy_untrusted_external,11,43,61,60,99,0.054098360655737705,3.2459016393442623,0.038524590163934426,True,3.6065573770491803,5.0,61,1.0,5,0.08333333333333333,0.1616561570699158,5,29,52,60,4,15,36,17,27,1,16,14,19,2,8,1,46,15,39,18
nominal,11,44,61,60,94,0.05136612021857923,3.081967213114754,0.009836065573770491,True,3.566666666666667,5.0,61,1.0,8,0.13333333333333333,0.27321453029080156,8,32,55,60,3,11,35,26,19,1,16,14,19,2,8,1,37,21,37,15
degraded_ego,11,44,61,60,102,0.05573770491803279,3.3442622950819674,0.03192818110850898,True,3.5114754098360654,5.0,61,1.0,6,0.1,0.11547896704676362,6,30,53,60,3,15,31,22,31,1,16,14,19,2,8,1,42,16,38,22
ambiguous_local_context,11,44,61,60,99,0.054098360655737705,3.2459016393442623,0.04480874316939891,True,3.7273224043715847,5.0,61,1.0,8,0.13333333333333333,0.3262268130488471,8,32,55,60,3,12,30,27,27,1,16,14,19,2,8,1,41,16,33,19
noisy_untrusted_external,11,44,61,60,99,0.054098360655737705,3.2459016393442623,0.0180327868852459,True,3.519672131147541,5.0,61,1.0,6,0.1,0.18825531342480492,6,30,53,60,3,10,30,28,28,1,16,14,19,2,8,1,46,11,41,21
nominal,11,45,61,60,89,0.048633879781420766,2.918032786885246,0.015300546448087432,True,3.7918032786885245,5.0,61,1.0,8,0.13333333333333333,0.4219518428840464,8,32,55,60,3,15,27,24,20,1,16,14,19,2,8,1,45,20,42,27
degraded_ego,11,45,61,60,91,0.04972677595628415,2.9836065573770494,0.01366120218579235,True,3.7207650273224044,5.0,61,1.0,7,0.11666666666666667,0.32833198816249665,7,31,54,60,3,14,30,28,16,1,16,14,19,2,8,1,43,20,36,23
ambiguous_local_context,11,45,61,60,104,0.05683060109289618,3.4098360655737703,0.06428571428571428,True,3.4349726775956286,5.0,61,1.0,5,0.08333333333333333,0.09791296744686578,5,29,52,60,4,16,31,26,27,1,16,14,19,2,8,1,40,14,36,18
noisy_untrusted_external,11,45,61,60,104,0.05683060109289618,3.4098360655737703,0.046682279469164714,True,3.4420765027322404,5.0,61,1.0,6,0.1,0.12613988961446584,6,30,53,60,3,17,37,25,22,1,16,14,19,2,8,1,37,18,37,20
nominal,11,46,61,60,102,0.05573770491803279,3.3442622950819674,0.020804059328649493,True,3.5185792349726777,5.0,61,1.0,6,0.1,0.10102909645282523,6,30,53,60,3,13,31,28,27,1,16,14,19,2,8,1,38,15,36,24
degraded_ego,11,46,61,60,87,0.047540983606557376,2.8524590163934427,0.0,True,3.7918032786885245,5.0,61,1.0,8,0.13333333333333333,0.34415083033727095,8,32,55,60,4,8,31,20,24,1,16,14,19,2,8,1,33,17,38,21
ambiguous_local_context,11,46,61,60,109,0.059562841530054644,3.5737704918032787,0.020218579234972677,True,3.444262295081967,5.0,61,1.0,8,0.13333333333333333,0.24531034721712683,8,32,55,60,4,16,29,34,26,1,16,14,19,2,8,1,41,16,36,21
noisy_untrusted_external,11,46,61,60,94,0.05136612021857923,3.081967213114754,0.009328649492583918,True,3.7524590163934426,6.0,61,1.0,5,0.08333333333333333,0.17860640301318265,5,29,52,60,3,12,26,30,23,1,16,14,19,2,8,1,40,14,40,23
nominal,11,47,61,60,97,0.053005464480874315,3.180327868852459,0.024954462659380693,True,3.606010928961749,5.0,61,1.0,6,0.1,0.16952990355532732,6,30,53,60,3,15,33,21,25,1,16,14,19,2,8,1,42,18,40,26
degraded_ego,11,47,61,60,101,0.055191256830601096,3.3114754098360657,0.027595628415300548,True,3.421311475409836,5.0,61,1.0,8,0.13333333333333333,0.206056499997178,8,32,55,60,3,17,31,23,27,1,16,14,19,2,8,1,37,18,36,21
ambiguous_local_context,11,47,61,60,91,0.04972677595628415,2.9836065573770494,0.011475409836065573,True,3.7185792349726774,5.0,61,1.0,8,0.13333333333333333,0.3800551520043047,8,32,55,60,3,14,32,21,21,1,16,14,19,2,8,1,36,20,36,21
noisy_untrusted_external,11,47,61,60,95,0.05191256830601093,3.1147540983606556,0.03442622950819672,True,3.642622950819672,5.0,61,1.0,6,0.1,0.1836781454578065,6,30,53,60,4,16,31,26,18,1,16,14,19,2,8,1,42,20,39,24
nominal,11,48,61,60,108,0.05901639344262295,3.540983606557377,0.045532609467035697,True,3.300546448087432,5.0,61,1.0,5,0.08333333333333333,0.0635190891970553,5,29,52,60,3,18,32,26,29,1,16,14,19,2,8,1,43,20,38,23
degraded_ego,11,48,61,60,92,0.05027322404371585,3.0163934426229506,0.007025761124121781,True,3.6863387978142077,5.0,61,1.0,7,0.11666666666666667,0.22691036678324805,7,31,54,60,4,15,29,24,20,1,16,14,19,2,8,1,35,16,36,22
ambiguous_local_context,11,48,61,60,98,0.053551912568306013,3.2131147540983607,0.028805620608899296,True,3.621311475409836,5.0,61,1.0,6,0.1,0.14702497126225936,6,30,53,60,3,16,32,23,24,1,16,14,19,2,8,1,43,14,37,19
noisy_untrusted_external,11,48,61,60,88,0.048087431693989074,2.8852459016393444,0.006557377049180327,True,3.8240437158469947,6.0,61,1.0,6,0.1,0.26879821214566985,6,30,53,60,4,8,35,21,20,1,16,14,19,2,8,1,41,21,39,20
nominal,11,49,61,60,101,0.055191256830601096,3.3114754098360657,0.012412177985948477,True,3.5087431693989073,5.0,61,1.0,5,0.08333333333333333,0.11514101874271375,5,29,52,60,4,12,30,33,22,1,16,14,19,2,8,1,40,20,34,19
degraded_ego,11,49,61,60,95,0.05191256830601093,3.1147540983606556,0.015300546448087432,True,3.6775956284153004,5.0,61,1.0,8,0.13333333333333333,0.22623079682401717,8,32,55,60,3,10,32,33,17,1,16,14,19,2,8,1,37,16,42,24
ambiguous_local_context,11,49,61,60,95,0.05191256830601093,3.1147540983606556,0.03520686963309914,True,3.760655737704918,6.0,61,1.0,6,0.1,0.21554838131109322,6,30,53,60,3,12,28,30,22,1,16,14,19,2,8,1,40,14,40,26
noisy_untrusted_external,11,49,61,60,93,0.05081967213114754,3.0491803278688523,0.03684621389539423,True,3.841530054644809,6.0,61,1.0,6,0.1,0.25221557789354393,6,30,53,60,3,14,32,21,23,1,16,14,19,2,8,1,45,14,39,17
nominal,13,0,61,60,95,0.05191256830601093,3.1147540983606556,0.06416861826697892,True,3.771584699453552,6.0,61,1.0,7,0.11666666666666667,0.3125659995998979,7,31,54,60,5,9,31,28,22,1,16,14,19,2,8,1,39,17,39,21
degraded_ego,13,0,61,60,105,0.05737704918032787,3.442622950819672,0.0524199843871975,True,3.389617486338798,5.0,61,1.0,6,0.1,0.10763249932741452,6,30,53,60,3,13,32,35,22,1,16,14,19,2,8,1,41,18,42,20
ambiguous_local_context,13,0,61,60,89,0.048633879781420766,2.918032786885246,0.007103825136612022,True,3.7994535519125683,5.099999999999909,61,1.0,5,0.08333333333333333,0.2329800833190664,5,29,52,60,4,15,31,21,18,1,16,14,19,2,8,1,42,17,38,22
noisy_untrusted_external,13,0,61,60,98,0.053551912568306013,3.2131147540983607,0.023965651834504293,True,3.6715846994535517,5.0,61,1.0,6,0.1,0.16426056993853597,6,30,53,60,3,13,34,25,23,1,16,14,19,2,8,1,40,19,34,23
nominal,13,1,61,60,100,0.0546448087431694,3.278688524590164,0.042622950819672135,True,3.5650273224043714,5.0,61,1.0,6,0.1,0.21878113725571352,6,30,53,60,3,14,31,26,26,1,16,14,19,2,8,1,39,16,42,13
degraded_ego,13,1,61,60,102,0.05573770491803279,3.3442622950819674,0.026775956284153003,True,3.5415300546448085,5.0,61,1.0,8,0.13333333333333333,0.24755072924564447,8,32,55,60,3,13,32,30,24,1,16,14,19,2,8,1,36,20,38,20
ambiguous_local_context,13,1,61,60,91,0.04972677595628415,2.9836065573770494,0.04371584699453552,True,3.8398907103825137,6.0,61,1.0,8,0.13333333333333333,0.38426184769405114,8,32,55,60,3,15,31,20,22,1,16,14,19,2,8,1,37,16,35,18
noisy_untrusted_external,13,1,61,60,97,0.053005464480874315,3.180327868852459,0.029742388758782202,True,3.6562841530054646,5.0,61,1.0,7,0.11666666666666667,0.23193563968987704,7,31,54,60,3,16,30,27,21,1,16,14,19,2,8,1,39,24,39,22
nominal,13,2,61,60,97,0.053005464480874315,3.180327868852459,0.02459016393442623,True,3.6721311475409837,5.0,61,1.0,7,0.11666666666666667,0.30533519211485327,7,31,54,60,3,11,28,27,28,1,16,14,19,2,8,1,37,16,37,21
degraded_ego,13,2,61,60,104,0.05683060109289618,3.4098360655737703,0.026854020296643247,True,3.4775956284153007,5.0,61,1.0,6,0.1,0.12439247193484482,6,30,53,60,3,18,30,26,27,1,16,14,19,2,8,1,44,20,40,17
ambiguous_local_context,13,2,61,60,84,0.04590163934426229,2.7540983606557377,0.00819672131147541,True,4.0224043715847,6.0,61,1.0,7,0.11666666666666667,0.4704587032553133,7,31,54,60,5,9,25,23,22,1,16,14,19,2,8,1,39,18,32,19
noisy_untrusted_external,13,2,61,60,90,0.04918032786885246,2.9508196721311477,0.029742388758782202,True,3.83551912568306,6.0,61,1.0,6,0.1,0.28497444175410275,6,30,53,60,3,10,34,26,17,1,16,14,19,2,8,1,42,12,44,22
nominal,13,3,61,60,95,0.05191256830601093,3.1147540983606556,0.023497267759562842,True,3.591803278688525,5.0,61,1.0,6,0.1,0.2230864944847995,6,30,53,60,3,15,31,23,23,1,16,14,19,2,8,1,38,12,39,28
degraded_ego,13,3,61,60,103,0.05628415300546448,3.377049180327869,0.026151444184231067,True,3.4508196721311477,5.0,61,1.0,8,0.13333333333333333,0.23632092954126854,8,32,55,60,3,23,30,24,23,1,16,14,19,2,8,1,39,19,38,17
ambiguous_local_context,13,3,61,60,93,0.05081967213114754,3.0491803278688523,0.014754098360655736,True,3.8114754098360657,6.0,61,1.0,6,0.1,0.2938592951304816,6,30,53,60,3,9,35,21,25,1,16,14,19,2,8,1,50,13,34,28
noisy_untrusted_external,13,3,61,60,100,0.0546448087431694,3.278688524590164,0.03013270882123341,True,3.5060109289617487,5.0,61,1.0,7,0.11666666666666667,0.15027343654462302,7,31,54,60,3,9,28,30,30,1,16,14,19,2,8,1,34,16,36,24
nominal,13,4,61,60,105,0.05737704918032787,3.442622950819672,0.028311215196461095,True,3.3737704918032785,5.0,61,1.0,5,0.08333333333333333,0.08775221953188053,5,29,52,60,3,15,33,31,23,1,16,14,19,2,8,1,41,20,37,22
degraded_ego,13,4,61,60,96,0.05245901639344262,3.1475409836065573,0.007103825136612022,True,3.4939890710382513,5.0,61,1.0,7,0.11666666666666667,0.17654747637798476,7,31,54,60,3,12,28,30,23,1,16,14,19,2,8,1,37,18,41,22
ambiguous_local_context,13,4,61,60,91,0.04972677595628415,2.9836065573770494,0.03864168618266979,True,3.8136612021857923,6.0,61,1.0,7,0.11666666666666667,0.3192978208232445,7,31,54,60,4,12,31,21,23,1,16,14,19,2,8,1,44,17,39,17
noisy_untrusted_external,13,4,61,60,99,0.054098360655737705,3.2459016393442623,0.04590163934426229,True,3.577049180327869,5.0,61,1.0,7,0.11666666666666667,0.18655367231638428,7,31,54,60,4,22,28,21,24,1,16,14,19,2,8,1,41,18,41,15
