scenario,previous_context_tuple,next_context_tuple,transition_count,transition_share
ambiguous_local_context,office|focused_work|medium|nominal,office|focused_work|medium|degraded,6,0.0005106382978723404
ambiguous_local_context,office|focused_work|medium|nominal,public_place|focused_work|high|nominal,6,0.0005106382978723404
ambiguous_local_context,office|interacting|high|degraded,office|focused_work|medium|degraded,6,0.0005106382978723404
ambiguous_local_context,office|interacting|high|degraded,office|interacting|high|degraded,6,0.0005106382978723404
ambiguous_local_context,office|interacting|high|nominal,office|focused_work|high|degraded,6,0.0005106382978723404
ambiguous_local_context,office|interacting|high|sparse,office|interacting|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,office|interacting|low|nominal,meeting_room|interacting|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,office|interacting|low|nominal,office|focused_work|high|nominal,6,0.0005106382978723404
ambiguous_local_context,office|interacting|low|nominal,office|interacting|high|degraded,6,0.0005106382978723404
ambiguous_local_context,office|interacting|medium|degraded,meeting_room|interacting|high|nominal,6,0.0005106382978723404
ambiguous_local_context,office|interacting|medium|degraded,meeting_room|interacting|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,office|interacting|medium|degraded,office|interacting|high|nominal,6,0.0005106382978723404
ambiguous_local_context,office|interacting|medium|nominal,meeting_room|focused_work|low|nominal,6,0.0005106382978723404
ambiguous_local_context,office|interacting|medium|nominal,meeting_room|interacting|high|degraded,6,0.0005106382978723404
ambiguous_local_context,office|interacting|medium|nominal,office|focused_work|low|degraded,6,0.0005106382978723404
ambiguous_local_context,office|interacting|medium|nominal,office|focused_work|medium|sparse,6,0.0005106382978723404
ambiguous_local_context,office|interacting|medium|nominal,office|interacting|medium|degraded,6,0.0005106382978723404
ambiguous_local_context,office|interacting|medium|nominal,office|interacting|medium|sparse,6,0.0005106382978723404
ambiguous_local_context,office|interacting|medium|nominal,office|waiting|low|nominal,6,0.0005106382978723404
ambiguous_local_context,office|interacting|medium|nominal,transit|commuting|medium|sparse,6,0.0005106382978723404
ambiguous_local_context,office|waiting|medium|nominal,office|focused_work|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,public_place|commuting|medium|nominal,public_place|waiting|high|nominal,6,0.0005106382978723404
ambiguous_local_context,public_place|commuting|medium|nominal,public_place|waiting|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,public_place|interacting|high|nominal,office|focused_work|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,public_place|interacting|high|nominal,transit|commuting|high|nominal,6,0.0005106382978723404
ambiguous_local_context,public_place|interacting|high|nominal,transit|commuting|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,public_place|waiting|high|degraded,public_place|waiting|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,public_place|waiting|high|nominal,transit|commuting|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,public_place|waiting|high|nominal,transit|waiting|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,public_place|waiting|low|nominal,public_place|waiting|high|nominal,6,0.0005106382978723404
ambiguous_local_context,transit|commuting|high|nominal,public_place|commuting|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,transit|commuting|high|sparse,office|interacting|low|nominal,6,0.0005106382978723404
ambiguous_local_context,transit|commuting|medium|nominal,home|focused_work|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,transit|commuting|medium|nominal,office|interacting|high|sparse,6,0.0005106382978723404
ambiguous_local_context,transit|commuting|medium|nominal,public_place|interacting|high|nominal,6,0.0005106382978723404
ambiguous_local_context,transit|commuting|medium|nominal,transit|commuting|low|nominal,6,0.0005106382978723404
ambiguous_local_context,transit|commuting|medium|nominal,transit|commuting|medium|sparse,6,0.0005106382978723404
ambiguous_local_context,transit|commuting|medium|sparse,transit|commuting|medium|sparse,6,0.0005106382978723404
ambiguous_local_context,transit|waiting|low|nominal,office|focused_work|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,transit|waiting|medium|nominal,office|focused_work|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,transit|waiting|medium|nominal,office|interacting|medium|nominal,6,0.0005106382978723404
ambiguous_local_context,home|focused_work|high|degraded,home|focused_work|low|nominal,5,0.000425531914893617
ambiguous_local_context,home|focused_work|low|degraded,home|resting|medium|nominal,5,0.000425531914893617
ambiguous_local_context,home|focused_work|medium|nominal,home|resting|medium|degraded,5,0.000425531914893617
ambiguous_local_context,home|interacting|medium|nominal,home|interacting|high|degraded,5,0.000425531914893617
ambiguous_local_context,home|interacting|medium|nominal,home|interacting|high|nominal,5,0.000425531914893617
ambiguous_local_context,home|interacting|medium|nominal,home|interacting|medium|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|high|nominal,home|focused_work|medium|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|high|nominal,home|resting|high|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|low|degraded,home|resting|high|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|low|degraded,home|resting|low|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|low|degraded,home|waiting|medium|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|low|nominal,home|interacting|low|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|low|nominal,home|resting|high|sparse,5,0.000425531914893617
ambiguous_local_context,home|resting|low|nominal,home|resting|medium|sparse,5,0.000425531914893617
ambiguous_local_context,home|resting|low|nominal,home|waiting|high|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|low|nominal,transit|commuting|high|sparse,5,0.000425531914893617
ambiguous_local_context,home|resting|low|nominal,transit|commuting|medium|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|medium|degraded,home|resting|high|degraded,5,0.000425531914893617
ambiguous_local_context,home|resting|medium|degraded,home|resting|high|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|medium|degraded,home|resting|low|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|medium|nominal,home|focused_work|high|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|medium|nominal,home|resting|medium|sparse,5,0.000425531914893617
ambiguous_local_context,home|resting|medium|nominal,home|waiting|high|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|medium|nominal,transit|commuting|low|nominal,5,0.000425531914893617
ambiguous_local_context,home|resting|medium|nominal,transit|resting|high|degraded,5,0.000425531914893617
ambiguous_local_context,meeting_room|focused_work|high|degraded,meeting_room|interacting|medium|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|focused_work|high|nominal,meeting_room|focused_work|high|degraded,5,0.000425531914893617
ambiguous_local_context,meeting_room|focused_work|high|nominal,meeting_room|interacting|medium|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|focused_work|high|nominal,office|focused_work|high|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|focused_work|high|sparse,office|interacting|high|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|focused_work|low|nominal,meeting_room|focused_work|high|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|focused_work|low|nominal,office|interacting|low|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|focused_work|medium|nominal,meeting_room|focused_work|high|sparse,5,0.000425531914893617
ambiguous_local_context,meeting_room|focused_work|medium|nominal,meeting_room|interacting|high|sparse,5,0.000425531914893617
ambiguous_local_context,meeting_room|interacting|high|degraded,meeting_room|focused_work|high|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|interacting|high|degraded,office|interacting|high|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|interacting|high|nominal,office|interacting|high|degraded,5,0.000425531914893617
ambiguous_local_context,meeting_room|interacting|high|nominal,office|interacting|high|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|interacting|high|nominal,transit|commuting|high|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|interacting|high|sparse,office|focused_work|low|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|interacting|low|nominal,meeting_room|interacting|high|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|interacting|low|nominal,meeting_room|interacting|medium|nominal,5,0.000425531914893617
ambiguous_local_context,meeting_room|interacting|medium|nominal,meeting_room|interacting|high|degraded,5,0.000425531914893617
ambiguous_local_context,office|focused_work|high|degraded,office|interacting|high|nominal,5,0.000425531914893617
ambiguous_local_context,office|focused_work|high|nominal,office|focused_work|high|sparse,5,0.000425531914893617
ambiguous_local_context,office|focused_work|high|nominal,office|interacting|medium|degraded,5,0.000425531914893617
ambiguous_local_context,office|focused_work|high|nominal,transit|commuting|medium|sparse,5,0.000425531914893617
ambiguous_local_context,office|focused_work|high|sparse,meeting_room|focused_work|high|nominal,5,0.000425531914893617
ambiguous_local_context,office|focused_work|low|degraded,office|focused_work|low|nominal,5,0.000425531914893617
ambiguous_local_context,office|focused_work|low|nominal,meeting_room|focused_work|high|degraded,5,0.000425531914893617
ambiguous_local_context,office|focused_work|low|nominal,meeting_room|focused_work|low|nominal,5,0.000425531914893617
ambiguous_local_context,office|focused_work|low|nominal,office|interacting|medium|degraded,5,0.000425531914893617
ambiguous_local_context,office|focused_work|low|nominal,public_place|waiting|medium|nominal,5,0.000425531914893617
ambiguous_local_context,office|focused_work|medium|nominal,office|focused_work|low|degraded,5,0.000425531914893617
ambiguous_local_context,office|focused_work|medium|nominal,office|waiting|low|nominal,5,0.000425531914893617
ambiguous_local_context,office|focused_work|medium|nominal,transit|commuting|medium|sparse,5,0.000425531914893617
ambiguous_local_context,office|focused_work|medium|nominal,transit|focused_work|high|nominal,5,0.000425531914893617
ambiguous_local_context,office|focused_work|medium|nominal,transit|focused_work|medium|nominal,5,0.000425531914893617
ambiguous_local_context,office|focused_work|medium|nominal,transit|waiting|high|nominal,5,0.000425531914893617
ambiguous_local_context,office|focused_work|medium|sparse,office|focused_work|low|nominal,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|degraded,meeting_room|focused_work|medium|nominal,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|degraded,office|focused_work|low|degraded,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|nominal,meeting_room|interacting|high|degraded,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|nominal,meeting_room|interacting|high|nominal,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|nominal,office|focused_work|low|sparse,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|nominal,office|interacting|medium|degraded,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|nominal,office|resting|medium|nominal,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|nominal,transit|commuting|high|degraded,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|nominal,transit|commuting|high|nominal,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|nominal,transit|commuting|medium|nominal,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|sparse,meeting_room|focused_work|medium|nominal,5,0.000425531914893617
ambiguous_local_context,office|interacting|high|sparse,office|interacting|low|nominal,5,0.000425531914893617
ambiguous_local_context,office|interacting|low|degraded,office|focused_work|low|nominal,5,0.000425531914893617
ambiguous_local_context,office|interacting|low|degraded,office|interacting|high|nominal,5,0.000425531914893617
